Movement,Peds CW,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Peds CCW,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Start Time,Motorcycles,Lights,Single-Unit Trucks,Articulated Trucks,Buses,Pedestrians,Bicycles on Road,Bicycles on Crosswalk,Motorcycles,Lights,Single-Unit Trucks,Articulated Trucks,Buses,Pedestrians,Bicycles on Road,Bicycles on Crosswalk
2025-03-06 07:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
2025-03-06 08:00:00,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0
2025-03-06 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2025-03-06 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06 16:00:00,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2025-03-06 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
