Movement,Peds CW,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Peds CCW,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Start Time,Motorcycles,Lights,Single-Unit Trucks,Articulated Trucks,Buses,Pedestrians,Bicycles on Road,Bicycles on Crosswalk,Motorcycles,Lights,Single-Unit Trucks,Articulated Trucks,Buses,Pedestrians,Bicycles on Road,Bicycles on Crosswalk
2025-02-20 07:00:00,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0
2025-02-20 08:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0
2025-02-20 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-20 12:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1
2025-02-20 13:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0
2025-02-20 16:00:00,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0
2025-02-20 17:00:00,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0
